u1*(-a^2),u2*(1/Ma),u3*(Mb),u4*(Mc),u5*(h),u6*(m),y
0.788545512,0.871468938,0.927860544,0.878243098,0.982921804,0.626270634,35.77916206
0.056848076,0.509141863,0.122852178,0.803748071,0.30609824,0.005635852,20.34924657
0.696997242,0.545821452,0.523366886,0.574575635,0.655885325,0.861215942,29.44066658
0.778695396,0.922675602,0.249292519,0.119140557,0.038798157,0.832170553,20.04063037
0.777407562,0.682679889,0.729964903,0.378929984,0.93750089,0.597146058,31.20712302
0.259422564,0.078168485,0.310210861,0.091249177,0.439904659,0.296904272,18.52953921
0.373813138,0.252906032,0.985395811,0.689906389,0.092185972,0.992357801,23.1918971
0.587599635,0.710766505,0.511936151,0.580788917,0.74368988,0.460832393,28.78857704
0.272821902,0.093121046,0.458425218,0.829486217,0.75302503,0.517860979,28.11516733
0.370852799,0.261296761,0.807092409,0.674687155,0.549493962,0.692423157,26.84040075
0.19705428,0.263687088,0.426248609,0.207015016,0.54417503,0.505799283,22.12572961
0.459855884,0.707708565,0.86132028,0.785711188,0.885589697,0.428379342,31.81805808
0.044612301,0.05162329,0.980425505,0.875469477,0.328933031,0.514783139,23.48866167
0.799795885,0.344981142,0.320365255,0.255217254,0.075363122,0.285525811,16.97837313
0.076956447,0.426372927,0.874383478,0.114901376,0.418205116,0.796190263,22.43342786
0.518835149,0.073292797,0.702606802,0.663027399,0.116224456,0.795574996,21.66219174
0.3068101,0.458401538,0.344717685,0.706829647,0.968285005,0.61677923,31.45019543
0.577542949,0.531407726,0.981989529,0.048087658,0.552708034,0.718252615,24.7345788
0.959433341,0.970818553,0.89874438,0.382360708,0.972960865,0.855591073,34.4270889
0.645570244,0.873518181,0.352410806,0.549764308,0.872735296,0.948429608,32.95386868
0.035362436,0.930553189,0.930409842,0.862220297,0.721354113,0.623580871,31.20547469
0.43040244,0.270729968,0.724140924,0.321815785,0.398121499,0.540237514,22.16874644
0.510016852,0.15016724,0.56126166,0.672231427,0.45787732,0.331547909,23.49808386
0.536177495,0.638492364,0.275063311,0.506390374,0.227883348,0.966379144,24.00526519
0.681392511,0.201524884,0.298289784,0.641874488,0.604147845,0.872172334,27.87667708
0.277596098,0.586482086,0.352967489,0.044242723,0.78351564,0.930320998,27.1633387
0.128860565,0.195724835,0.922063719,0.33354039,0.724068111,0.153465824,23.68538
0.392675677,0.065144026,0.564390803,0.319528514,0.310216081,0.790051864,21.41739302
0.956405723,0.448924198,0.838370988,0.017537681,0.671103925,0.43600615,24.85564446
0.187130892,0.636449805,0.252033049,0.467437832,0.626883528,0.53122235,25.64500185
0.903983955,0.094134666,0.803253605,0.22107711,0.647207803,0.02470128,22.51171501
0.54380595,0.549718045,0.004363388,0.604822925,0.265741364,0.826754276,23.69491642
0.456911422,0.436834886,0.549081647,0.206745958,0.620206001,0.691159859,25.18669703
0.88204141,0.255241893,0.87656884,0.930725784,0.201028887,0.878905601,26.23589111
0.458603962,0.171877883,0.254129272,0.133513202,0.400727748,0.979942987,22.3235626
0.724167637,0.23432595,0.464123057,0.48327456,0.554738537,0.551201819,25.1600166
0.399025322,0.896611545,0.826260623,0.203911458,0.660903628,0.936743349,28.56530524
0.904044393,0.03187045,0.02757998,0.272758333,0.572301428,0.755738408,24.22792928
0.69002502,0.147484507,0.117934491,0.945254244,0.251252803,0.841450793,24.89321836
0.699622054,0.51816987,0.616117257,0.901647477,0.8006145,0.067356036,29.23196865
0.327720402,0.682640916,0.498857152,0.168399209,0.014649333,0.187651244,15.57609276
0.756778643,0.410319687,0.81870768,0.414028696,0.000283117,0.347908616,18.19969052
0.636061055,0.240357833,0.579235564,0.322448331,0.190040123,0.912791991,21.64118037
0.240020273,0.27434743,0.056165922,0.154923134,0.160566842,0.493551429,16.71142978
0.160538822,0.649398613,0.986702209,0.090706726,0.95104452,0.902058646,30.21639463
0.796391475,0.712901817,0.01144895,0.219691682,0.309194045,0.577072129,21.66250111
0.959166603,0.970285643,0.469166114,0.496832783,0.146781225,0.187522595,21.21292368
0.458138827,0.70350781,0.459313519,0.575484537,0.432392863,0.153912771,23.1269568
0.590984165,0.421915466,0.860340617,0.195953555,0.808988167,0.800048473,28.62204736
0.857722644,0.245539516,0.722967017,0.122493398,0.133623626,0.138287179,16.56639416
0.457223453,0.534638767,0.141668268,0.229214792,0.58005343,0.493634352,23.53496728
0.951874477,0.726566191,0.471277106,0.402721326,0.280452229,0.249877826,21.82150702
0.575751162,0.116592021,0.110824502,0.439848947,0.90970961,0.545559033,27.9509193
0.820767121,0.059809195,0.955761976,0.420846523,0.175381607,0.614224153,20.95538398
0.908843718,0.224158245,0.492749898,0.214726435,0.374833394,0.251071687,20.27100479
0.815523819,0.41924732,0.569998558,0.535590519,0.299904186,0.007591958,20.59414057
0.159414463,0.667174417,0.225874054,0.319813528,0.618784132,0.15307589,22.76883346
0.628898439,0.009143627,0.085006442,0.078780523,0.583463543,0.601377771,21.89387193
0.398434259,0.538556269,0.311785526,0.649501596,0.466837682,0.502651605,24.8925354
0.062712952,0.290874675,0.886155119,0.588452583,0.893676065,0.633356375,29.74889276
0.424032252,0.335015504,0.618148708,0.848274898,0.627442661,0.338537126,27.09198102
0.258684067,0.433229946,0.339526292,0.100385954,0.890091959,0.263889761,24.92921544
0.849038308,0.460024791,0.585795427,0.557603684,0.16810265,0.108765949,19.86352778
0.033304627,0.401780548,0.751510251,0.981777391,0.261916445,0.970314507,26.28445049
0.958982722,0.087393083,0.950260936,0.061101923,0.919558839,0.807593449,29.04482095
0.355368848,0.15914371,0.958953873,0.385914216,0.51734242,0.980513353,26.05276073
0.35670689,0.49335937,0.707866952,0.740351709,0.950943659,0.689939275,32.55842285
0.016328503,0.386556783,0.846120315,0.913735146,0.378635909,0.524330754,25.10920338
0.185232325,0.996701678,0.391050711,0.567265639,0.471633318,0.706224496,26.54146188
0.401259501,0.769619504,0.830998258,0.096907254,0.44736762,0.309614882,21.85580427
0.929291417,0.582851268,0.621652188,0.424538104,0.897586077,0.60406504,30.87820167
0.09961493,0.547835058,0.514231406,0.208140988,0.302466925,0.712935001,21.05720618
0.945301533,0.049995991,0.031607011,0.732001671,0.134300024,0.76999114,21.94156757
0.869488531,0.676731533,0.574334466,0.140004585,0.624930551,0.157330108,23.75651802
0.454162397,0.565430175,0.915870903,0.316845313,0.836387817,0.537894678,28.60562074
0.326700882,0.515900157,0.788809176,0.592431033,0.865712734,0.346213049,29.05852025
0.232744129,0.76644468,0.849075826,0.98058081,0.48795497,0.188183969,26.71830039
0.614464706,0.782990398,0.509434761,0.539435554,0.167732529,0.660641751,22.89466518
0.033074591,0.216690652,0.289588138,0.189561398,0.982734592,0.330403194,25.73280281
0.015606064,0.184649216,0.921956672,0.56196769,0.990647595,0.014817075,27.30175744
0.428795722,0.659666537,0.556233282,0.787143317,0.287399809,0.479054188,24.23786953
0.068074074,0.330802349,0.272369007,0.199809137,0.038437253,0.12313114,13.81286627
0.251940988,0.454779153,0.944929294,0.222856443,0.118523457,0.51404436,18.61525533
0.221160915,0.044377327,0.185962999,0.124843313,0.479279238,0.734441803,21.02701806
0.253191194,0.422938941,0.765561648,0.795339812,0.1080114,0.647334387,22.22838929
0.131055231,0.94184897,0.224150906,0.608573124,0.819689082,0.267483341,28.24900817
0.012036223,0.687668596,0.809000236,0.860661624,0.934938842,0.7607637,33.48763293
0.115484297,0.819405498,0.608336719,0.926963514,0.774882402,0.325311891,30.08861954
0.61848026,0.627524714,0.526242151,0.079706185,0.064707289,0.780778381,19.06751437
0.974256213,0.58510841,0.482885444,0.111098699,0.363386892,0.015099369,19.53089757
0.990345002,0.970854955,0.090009885,0.648110358,0.804505475,0.286993712,30.0059661
0.409054095,0.489713878,0.419624721,0.383688633,0.564295825,0.678652953,25.38363338
0.162954426,0.790301963,0.264705791,0.270843292,0.208035643,0.54796598,19.9551908
0.638761757,0.231410961,0.998392075,0.389360206,0.436854259,0.442739826,23.26145598
0.490305347,0.101961135,0.700121178,0.418624091,0.847396884,0.999657318,30.0154696
0.989409777,0.181326992,0.729791371,0.904107477,0.863056468,0.372525698,31.26143856
0.065304207,0.342304117,0.741720309,0.167802731,0.698650387,0.307280317,23.19712384
0.783234438,0.460682856,0.562101726,0.001019002,0.695044596,0.193946417,23.10805127
0.288398497,0.889387037,0.725085108,0.432410383,0.796406316,0.45008229,28.73433531
0.24141862,0.592625531,0.176680871,0.031817918,0.514157294,0.842037197,23.09671615
0.662504572,0.642610093,0.739896313,0.573649534,0.826407601,0.96296085,32.53627656
0.246063185,0.384949047,0.04875485,0.591510233,0.95265357,0.94215782,31.41179913
0.665859118,0.669619939,0.415074749,0.543204816,0.318991508,0.386439451,22.98251442
0.517308517,0.404115946,0.562531591,0.123416073,0.37138522,0.220658627,19.39117447
0.424088988,0.608069115,0.159655339,0.586765011,0.499570654,0.691360931,25.8841109
0.554687809,0.535810005,0.231565762,0.200714205,0.432789251,0.929181072,24.10781587
0.28705152,0.307906542,0.035083618,0.220498254,0.063970216,0.061992929,13.95104486
0.706574706,0.083602479,0.092765896,0.688976834,0.396020934,0.299952087,22.18897834
0.414856869,0.122603921,0.167086281,0.964062507,0.6495415,0.286875501,26.46140546
0.36054556,0.574905646,0.086028379,0.839405756,0.516092037,0.994246192,28.77562057
0.828656915,0.073111428,0.173992461,0.704444266,0.02615956,0.279268656,18.0745604
0.924966912,0.453055569,0.607945125,0.865311383,0.60142304,0.87626053,30.91126564
0.046007311,0.899060938,0.014144989,0.878163961,0.803500567,0.003119457,27.73700277
0.232626993,0.582639074,0.544155606,0.456648356,0.93613402,0.514626997,29.57603798
0.348519369,0.976662959,0.063629324,0.533409162,0.683434124,0.219001038,26.21914125
0.814966479,0.287880823,0.632955561,0.679046355,0.853447368,0.914481507,32.33106286
0.985491428,0.649913433,0.326653858,0.891534888,0.708606926,0.90855331,32.80596293
0.968971705,0.934754896,0.416236986,0.095737136,0.912546406,0.457149995,29.17729324
0.904948346,0.349404253,0.003435686,0.385556488,0.035213044,0.28847619,17.04153938
0.296556265,0.533580548,0.925474241,0.036483715,0.608418353,0.598378543,24.09388077
0.992011243,0.847178471,0.766633732,0.248437265,0.669930522,0.080547207,25.6080344
0.249420041,0.331334685,0.041503022,0.899399838,0.122725562,0.998256317,23.41548603
0.105906155,0.008953537,0.819200108,0.933970768,0.033435442,0.769080997,21.31792798
0.950952611,0.990225518,0.459455331,0.483990915,0.137275055,0.945841951,24.84222067
0.233420255,0.406122577,0.274324153,0.438653459,0.410336609,0.032660688,19.81595797
0.689768265,0.109474997,0.547268287,0.880620457,0.529238457,0.385501394,26.09095515
0.058356359,0.736027467,0.965490046,0.202201574,0.242047191,0.823940869,22.01051027
0.730709099,0.325059496,0.438052998,0.28767651,0.286263785,0.650549389,21.5076476
0.881720212,0.168456731,0.273033328,0.462190461,0.236967877,0.843772447,22.51398014
0.272436895,0.118490516,0.564329569,0.201975461,0.956658444,0.631451588,27.59585173
0.379056896,0.697573615,0.217456524,0.042217953,0.483784202,0.161727523,20.04437519
0.374296183,0.993262215,0.480967028,0.370014171,0.348520459,0.239121545,22.04776782
0.748788258,0.391914682,0.356606428,0.706038136,0.290281979,0.525990879,23.55779716
0.237807243,0.763738608,0.393297608,0.291023722,0.332403932,0.280247517,20.49300381
0.171853099,0.65424032,0.718814119,0.043858579,0.934109529,0.71116589,28.41294361
0.449291649,0.420961509,0.106902765,0.9656334,0.326755482,0.002427608,22.0488262
0.304468407,0.048933941,0.550787118,0.939102125,0.286049045,0.934480123,25.32152121
0.839189122,0.409428954,0.244037566,0.618365519,0.735739662,0.726114193,29.44236148
0.237741826,0.029265684,0.323102688,0.980857207,0.266229026,0.444612741,22.35089
0.502389457,0.952241644,0.555395992,0.856868062,0.487974163,0.668201558,29.03250396
0.9425836,0.409388208,0.582357712,0.024829343,0.129169564,0.760704915,19.48940379
0.633997698,0.579240187,0.438912932,0.680349321,0.705213114,0.201195346,27.21471538
0.867289405,0.94073488,0.929327257,0.589522401,0.017901003,0.948682181,24.44613168
0.940209689,0.576024615,0.134456952,0.203604645,0.629339478,0.276690777,23.96733415
0.750764862,0.172328928,0.14543547,0.853906192,0.304241966,0.192763379,21.97482736
0.69957506,0.951613579,0.437264994,0.220100842,0.894633175,0.74889819,30.71058244
0.967965567,0.18793987,0.352371352,0.331125749,0.918028621,0.495171733,28.50726439
0.99440079,0.128146144,0.447483466,0.411068037,0.996350602,0.938297556,32.15856843
0.451821683,0.362451438,0.657065722,0.777502805,0.924886316,0.752593038,32.50321408
0.070869778,0.434850836,0.813440293,0.041874898,0.751848246,0.05414286,22.21059515
0.292794031,0.977372506,0.086494743,0.721327626,0.62085975,0.842419128,29.6378261
0.152354706,0.554054913,0.946453723,0.020746354,0.296674397,0.136216407,17.75220766
0.417486375,0.805840602,0.840657742,0.128781708,0.245322796,0.545617058,20.95813026
0.131289328,0.768983731,0.286984353,0.815392385,0.607315623,0.423769561,27.29899597
0.604117804,0.402226247,0.758978351,0.09015937,0.145453032,0.987727146,20.77841022
0.382808059,0.074649237,0.163833074,0.324029531,0.970036047,0.822336481,28.9316056
0.895385884,0.11973123,0.892298632,0.155233416,0.926116702,0.750117771,29.28380318
0.967794672,0.992717271,0.648319802,0.658761744,0.753130919,0.129598126,29.52435298
0.546884902,0.859945263,0.839493893,0.053091376,0.416078876,0.5021955,22.7553187
0.27482357,0.34571826,0.424831439,0.141217504,0.423678502,0.901099115,22.6609917
0.592230419,0.832780283,0.835748683,0.952077827,0.202861954,0.011518948,23.14082986
0.896761158,0.899867386,0.495409535,0.48836445,0.618857768,0.229690543,26.7411714
0.406733346,0.923395095,0.752266512,0.636245766,0.217105434,0.941856273,25.84407292
0.552078277,0.875205992,0.002595414,0.040887704,0.40129462,0.857897765,23.08401813
0.271652768,0.1862199,0.220149954,0.593242784,0.496307788,0.322950652,22.56209359
0.455444149,0.793465046,0.592853443,0.945566224,0.255528927,0.307763388,24.45912501
0.401713535,0.055635158,0.634960382,0.578030268,0.756361969,0.636419565,27.64939618
0.248413465,0.806527046,0.107348137,0.431677452,0.313591735,0.4226126,21.54365881
0.505866384,0.576908698,0.241509588,0.027405965,0.030048347,0.963642577,18.44795208
0.310380826,0.734936255,0.732076398,0.266388462,0.853479652,0.949677481,30.51215902
0.373034864,0.549705562,0.280257468,0.317546824,0.628140667,0.824878558,26.38293436
0.524970442,0.597518993,0.682201347,0.260015529,0.635820593,0.540276853,25.75712444
0.750595023,0.037021374,0.522892908,0.295394089,0.894499342,0.502288676,27.41439354
0.333507466,0.03145578,0.847150701,0.517900685,0.244071579,0.490490317,20.52082297
0.924158767,0.812130604,0.620165182,0.143573725,0.305478821,0.482494174,22.15461619
0.862318547,0.291056367,0.556654152,0.066630921,0.277964947,0.713388132,20.73509297
0.048690296,0.807214259,0.295986227,0.186219417,0.72472104,0.457396558,25.06395448
0.253642524,0.703504123,0.202073397,0.102967007,0.728195248,0.343784303,23.99597404
0.446135513,0.564947665,0.092361327,0.921784235,0.532824509,0.318589456,26.24320282
0.104627889,0.104960934,0.797105983,0.525194974,0.42748727,0.395533873,21.978484
0.348475989,0.066042404,0.370824965,0.794246238,0.852369523,0.822187465,30.55616567
0.740097526,0.383981489,0.425998647,0.436013362,0.702495564,0.896740917,28.80086902
0.680514481,0.925251895,0.931794283,0.416305328,0.899849445,0.938909229,33.52504753
0.622384429,0.226263315,0.205263969,0.315606419,0.279613889,0.648123457,20.72107722
0.710528403,0.422240748,0.634793112,0.431708141,0.226791676,0.371485881,20.80914708
0.204923687,0.641687796,0.369432004,0.510797509,0.221865353,0.332796589,20.28021101
0.341698115,0.496701859,0.003689554,0.241886317,0.666037367,0.085141939,22.04851213
0.676242482,0.025095954,0.684623393,0.572035147,0.51849266,0.820011825,26.20888984
0.879234763,0.695286505,0.060944273,0.188755659,0.635596564,0.871932263,27.05509949
0.543678054,0.918407675,0.670487458,0.487782001,0.078167313,0.652771208,21.97686612
0.282699651,0.599694298,0.456778342,0.850411324,0.56089371,0.526725411,27.51646923
0.030235258,0.580412683,0.621626893,0.487902979,0.379684884,0.936159481,24.89858279
0.710336829,0.835298242,0.634776498,0.472939278,0.877724958,0.75255064,32.01182149
0.007884104,0.832838404,0.638654874,0.646079689,0.294916047,0.365701554,22.7162442
0.37267907,0.186756528,0.507985736,0.823676359,0.94970991,0.629181004,31.55208842
0.530537215,0.422299147,0.875169685,0.764515694,0.717048803,0.305918241,28.3619974
0.922111462,0.819269782,0.888118034,0.576884815,0.742347045,0.059845336,28.30290943
0.089494545,0.734833967,0.772136843,0.770481173,0.691523796,0.92654457,31.09559169
0.405942322,0.844388035,0.966231403,0.157787549,0.218928292,0.886632018,22.80142074
0.0243132,0.129443309,0.681791848,0.578843225,0.295652027,0.994462102,23.45283829
0.342610984,0.439467061,0.782414721,0.054109681,0.914406842,0.720823596,28.07890341
0.622231059,0.708953217,0.286800323,0.708280354,0.846471813,0.294260092,29.68016659
0.279067948,0.730161254,0.054292105,0.12868635,0.945754099,0.678806625,28.34525823
0.20974995,0.071804918,0.46349216,0.391718147,0.341756867,0.32958688,19.42947858
0.115703233,0.711940357,0.006181844,0.686304654,0.381228985,0.882759295,25.48287252
0.577140244,0.626228459,0.760703671,0.100808347,0.973917659,0.42685253,28.60014601
0.695270006,0.348913079,0.411257396,0.127968809,0.852665999,0.923036888,28.66915462
0.671957141,0.304108599,0.352532425,0.978521131,0.833052789,0.130497615,29.30528704
0.948861021,0.02900935,0.062704584,0.671953258,0.269663346,0.963777514,24.16537423
